,ID,Count
292,18580,194.39590872751725
293,18581,174.01640422222235
294,18582,187.1148876303532
295,18583,217.00384696255003
296,18584,249.89346953479046
297,18585,322.9169629426113
298,18586,458.3439553498636
299,18587,508.1343723476426
300,18588,513.5179152194853
301,18589,454.16656142745035
302,18590,485.61468891378775
303,18591,479.4809802319343
304,18592,467.24298113528675
305,18593,478.1277399472087
306,18594,489.8950467709082
307,18595,519.8281335036941
308,18596,499.5368837995766
309,18597,466.26482375556617
310,18598,467.956374111473
311,18599,456.89510569719585
312,18600,404.2080760364818
313,18601,322.5791917587136
314,18602,273.001353032459
315,18603,225.5712647813059
316,18604,189.86401524374992
317,18605,169.95961201128793
318,18606,182.7527344064576
319,18607,211.94490139914052
320,18608,244.06777807022308
321,18609,315.38889668989594
322,18610,447.65872026353406
323,18611,496.2883882114831
324,18612,501.5464261639055
325,18613,443.5787126720371
326,18614,474.293699399575
327,18615,468.30298402755284
328,18616,456.3502857313362
329,18617,466.9812914274903
330,18618,478.4742705584678
331,18619,507.7095362228921
332,18620,487.89133033391204
333,18621,455.3949318410731
334,18622,457.04704759115117
335,18623,446.2436472080327
336,18624,419.1440242473068
337,18625,334.49885983967266
338,18626,283.0890635759019
339,18627,233.9063796104312
340,18628,196.87970658417726
341,18629,176.23981301029866
342,18630,189.50565583060836
343,18631,219.7765066008146
344,18632,253.08636010582535
345,18633,327.042875188842
346,18634,464.2002192052249
347,18635,514.6268087018533
348,18636,520.0791371378257
349,18637,459.9694506920662
350,18638,491.8193911185927
351,18639,485.6073119989194
352,18640,473.2129479040318
353,18641,484.23678135381147
354,18642,496.1544391373572
355,18643,526.469981124252
356,18644,505.91946998374954
357,18645,472.2222926007739
358,18646,473.93545590715866
359,18647,462.73285759062605
360,18648,399.7740863620153
361,18649,319.04063602405085
362,18650,270.0066449792927
363,18651,223.09684450572882
364,18652,187.78128822008807
365,18653,168.09522777601012
366,18654,180.7480150913848
367,18655,209.61995650052648
368,18656,241.39045895664924
369,18657,311.9292154161398
370,18658,442.748095610022
371,18659,490.8443169042864
372,18660,496.04467642975214
373,18661,438.71284395638224
374,18662,469.0909004193477
375,18663,463.16590063213687
376,18664,451.344318322882
377,18665,461.8587064344788
378,18666,473.2256125010699
379,18667,502.14017980796154
380,18668,482.53937115938265
381,18669,450.39944425609605
382,18670,452.0334370031685
383,18671,441.34854530057316
384,18672,385.3480966945382
385,18673,307.5279415403456
386,18674,260.2633594500395
387,18675,215.04631576092174
388,18676,181.00513384685175
389,18677,162.0294518746351
390,18678,174.2256588730177
391,18679,202.05574603833253
392,18680,232.67979864740954
393,18681,300.6731390668024
394,18682,426.7713735801166
395,18683,473.1320256739116
396,18684,478.1447283818375
397,18685,422.8817354133108
398,18686,452.16358893665927
399,18687,446.4523948677928
400,18688,435.05739854813635
401,18689,445.1923712362923
402,18690,456.14909846673106
403,18691,484.0202733591602
404,18692,465.12676684117156
405,18693,434.14662059710554
406,18694,435.72165013648123
407,18695,425.422326539869
408,18696,270.05284548200996
409,18697,215.51629913466925
410,18698,182.39316970054867
411,18699,150.70495995648926
412,18700,126.84882022640912
413,18701,113.5506180151734
414,18702,122.0977483429291
415,18703,141.60113837774009
416,18704,163.06254591604605
417,18705,210.7124375635951
418,18706,299.08237459632403
419,18707,331.57202777931406
420,18708,335.0849415355842
421,18709,296.35650709145875
422,18710,316.8772983780859
423,18711,312.8748802459421
424,18712,304.8892402316888
425,18713,311.99185274436593
426,18714,319.670352758071
427,18715,339.20253716793354
428,18716,325.96192370680035
429,18717,304.25096491804914
430,18718,305.3547492950193
431,18719,298.1369592821368
432,18720,269.10036487409894
433,18721,214.75616977832738
434,18722,181.74986613955446
435,18723,150.17342120666288
436,18724,126.40142245436786
437,18725,113.15012321022985
438,18726,121.66710767569722
439,18727,141.1017089489474
440,18728,162.48742176734686
441,18729,209.96925150211604
442,18730,298.027506385391
443,18731,330.4025680536746
444,18732,333.903091708207
445,18733,295.3112530578305
446,18734,315.7596671927761
447,18735,311.7713656519565
448,18736,303.81389111487766
449,18737,310.8914526021832
450,18738,318.5428704262975
451,18739,338.00616451638825
452,18740,324.81225090593074
453,18741,303.17786700824774
454,18742,304.2777583204642
455,18743,297.08542556579715
456,18744,417.5700124645135
457,18745,333.242716088932
458,18746,282.0259790611016
459,18747,233.0279908555432
460,18748,196.1403641146935
461,18749,175.57797954440673
462,18750,188.79400513794013
463,18751,218.95117976574397
464,18752,252.1359447597252
465,18753,325.814730901326
466,18754,462.4570078689394
467,18755,512.6942303665361
468,18756,518.1260836705601
469,18757,458.242127163085
470,18758,489.9724614909617
471,18759,483.7837105953936
472,18760,471.43589106274953
473,18761,482.4183267047645
474,18762,494.2912301015376
475,18763,524.4929281170796
476,18764,504.0195903222682
477,18765,470.4489559678921
478,18766,472.15568583117823
479,18767,460.99515663821194
480,18768,407.92190751148115
481,18769,325.5430235734575
482,18770,275.5096676301066
483,18771,227.64379552145033
484,18772,191.6084706309262
485,18773,171.5211873334723
486,18774,184.43185191404459
487,18775,213.89223420233452
488,18776,246.3102532951578
489,18777,318.28666464861067
490,18778,451.7717727826099
491,18779,500.84824623037673
492,18780,506.1545946149803
493,18781,447.65427840767177
494,18782,478.65147197674895
495,18783,472.6057143910122
496,18784,460.54319565879894
497,18785,471.27187818504615
498,18786,482.87045388909723
499,18787,512.3743308362777
500,18788,492.3740368566037
501,18789,459.5790640533991
502,18790,461.2463593108565
503,18791,450.3436981490488
504,18792,422.8578557223061
505,18793,337.46269165441663
506,18794,285.5973781735495
507,18795,235.9789103505756
508,18796,198.62416197135354
509,18797,177.80138833248304
510,18798,191.18477333819533
511,18799,221.72383940400857
512,18800,255.3288353307601
513,18801,329.9406431475568
514,18802,468.31327172430076
515,18803,519.186666720747
516,18804,524.6873055889005
517,18805,464.04501642770083
518,18806,496.1771636957667
519,18807,489.91004236237876
520,18808,477.4058578314946
521,18809,488.5273681113673
522,18810,500.5506224679867
523,18811,531.1347757376375
524,18812,510.4021765064412
525,18813,476.4064248131
526,18814,478.134767626864
527,18815,466.83290853164215
528,18816,403.4879178370146
529,18817,322.00446783879477
530,18818,272.5149595769403
531,18819,225.16937524587323
532,18820,189.52574360726433
533,18821,169.65680309819453
534,18822,182.42713259897175
535,18823,211.5672893037205
536,18824,243.632934181584
537,18825,314.8269833748546
538,18826,446.86114812909784
539,18827,495.4041749231801
540,18828,500.65284488082693
541,18829,442.7884096920169
542,18830,473.4486729965216
543,18831,467.46863099559624
544,18832,455.5372282503448
545,18833,466.14929319203463
546,18834,477.62179583169944
547,18835,506.8049744213472
548,18836,487.0220776820744
549,18837,454.583576468422
550,18838,456.2327487228739
551,18839,445.44859624158937
552,18840,389.0619281695375
553,18841,310.49177335508955
554,18842,262.77167404768716
555,18843,217.11884650106617
556,18844,182.749589234028
557,18845,163.5910271968195
558,18846,175.9047763806047
559,18847,204.00307884152653
560,18848,234.9222738723443
561,18849,303.57090702551716
562,18850,430.8844260991924
563,18851,477.69188369280516
564,18852,482.7528968329123
565,18853,426.95730114894553
566,18854,456.5213615138332
567,18855,450.7551252312522
568,18856,439.2503084755991
569,18857,449.4829579938481
570,18858,460.54528179736064
571,18859,488.6850679725459
572,18860,469.60947336386323
573,18861,438.3307528094316
574,18862,439.9209618561865
575,18863,429.5223774808852
576,18864,273.7666769570094
577,18865,218.48013094941325
578,18866,184.9014842981963
579,18867,152.77749069663366
580,18868,128.5932756135854
581,18869,115.11219333735778
582,18870,123.77686585051607
583,18871,143.54847118093406
584,18872,165.30502114098084
585,18873,213.61020552230985
586,18874,303.1954271153999
587,18875,336.1318857982077
588,18876,339.69310998665907
589,18877,300.4320728270935
590,18878,321.23507095525997
591,18879,317.17761060940154
592,18880,309.08215015915164
593,18881,316.28243950192183
594,18882,324.06653608870056
595,18883,343.86733178131914
596,18884,330.4446302294921
597,18885,308.4350971303752
598,18886,309.55406101472465
599,18887,302.237010223153
600,18888,272.81419634909827
601,18889,217.7200015930713
602,18890,184.25818073720205
603,18891,152.24595194680725
604,18892,128.14587784154412
605,18893,114.7116985324142
606,18894,123.34622518328416
607,18895,143.04904175214133
608,18896,164.72989699228157
609,18897,212.86701946083076
610,18898,302.14055890446684
611,18899,334.9624260725682
612,18900,338.51126015928173
613,18901,299.3868187934652
614,18902,320.11743976995
615,18903,316.07409601541576
616,18904,308.0068010423404
617,18905,315.18203935973906
618,18906,322.9390537569269
619,18907,342.6709591297737
620,18908,329.2949574286224
621,18909,307.36199922057375
622,18910,308.47707004016956
623,18911,301.1854765068132
624,18912,421.28384393951296
625,18913,336.206547903676
626,18914,284.5342936587492
627,18915,235.1005215956876
628,18916,197.88481950186974
629,18917,177.1395548665911
630,18918,190.47312264552713
631,18919,220.89851256893792
632,18920,254.37841998465996
633,18921,328.7124988600408
634,18922,466.57006038801524
635,18923,517.2540883854297
636,18924,522.7342521216349
637,18925,462.31769289871966
638,18926,494.3302340681356
639,18927,488.0864409588529
640,18928,475.62880099021226
641,18929,486.70891346232037
642,18930,498.6874134321671
643,18931,529.1577227304651
644,18932,508.50229684495986
645,18933,474.6330881802181
646,18934,476.3549975508837
647,18935,465.0952075792281
648,18936,411.63573898648053
649,18937,328.50685538820153
650,18938,278.0179822277542
651,18939,229.7163262615947
652,18940,193.35292601810247
653,18941,173.08276265565672
654,18942,186.11096942163155
655,18943,215.83956700552852
656,18944,248.55272852009256
657,18945,321.18443260732545
658,18946,455.8848253016858
659,18947,505.4081042492704
660,18948,510.7627630660551
661,18949,451.7298441433065
662,18950,483.00924455392294
663,18951,476.9084447544716
664,18952,464.73610558626183
665,18953,475.562464942602
666,18954,487.2666372197268
667,18955,517.0391254496632
668,18956,496.8567433792954
669,18957,463.7631962657251
670,18958,465.44567103056187
671,18959,454.443749090065
672,18960,426.57168719730544
673,18961,340.42652346916054
674,18962,288.105692771197
675,18963,238.05144109071995
676,18964,200.36861735852978
677,18965,179.3629636546674
678,18966,192.86389084578224
679,18967,223.67117220720252
680,18968,257.5713105556948
681,18969,332.83841110627156
682,18970,472.4263242433765
683,18971,523.7465247396404
684,18972,529.2954740399753
685,18973,468.12058216333554
686,18974,500.53493627294057
687,18975,494.212772725838
688,18976,481.59876775895725
689,18977,492.81795486892315
690,18978,504.9468057986162
691,18979,535.799570351023
692,18980,514.8848830291329
693,18981,480.59055702542594
694,18982,482.3340793465693
695,18983,470.9329594726583
696,18984,407.201749312014
697,18985,324.9682996535387
698,18986,275.02327417458787
699,18987,227.2419059860176
700,18988,191.27019899444062
701,18989,171.2183784203789
702,18990,184.10625010655872
703,18991,213.5146221069145
704,18992,245.87540940651877
705,18993,317.7247513335694
706,18994,450.9742006481737
707,18995,499.96403294207374
708,18996,505.2610133319017
709,18997,446.86397542765155
710,18998,477.80644557369567
711,18999,471.7713613590556
712,19000,459.7301381778076
713,19001,470.43987994959053
714,19002,482.01797916232897
715,19003,511.4697690347327
716,19004,491.50478420476605
717,19005,458.767708680748
718,19006,460.4320604425793
719,19007,449.54864718260546
720,19008,392.77575964453695
721,19009,313.45560516983346
722,19010,265.2799886453347
723,19011,219.19137724121055
724,19012,184.4940446212043
725,19013,165.1526025190039
726,19014,177.58389388819165
727,19015,205.9504116447205
728,19016,237.16474909727907
729,19017,306.46867498423194
730,19018,434.99747861826825
731,19019,482.25174171169874
732,19020,487.3610652839871
733,19021,431.03286688458024
734,19022,460.8791340910072
735,19023,455.05785559471155
736,19024,443.4432184030619
737,19025,453.77354475140396
738,19026,464.9414651279901
739,19027,493.34986258593136
740,19028,474.09217988655496
741,19029,442.51488502175766
742,19030,444.12027357589193
743,19031,433.6224284219013
744,19032,277.4805084320086
745,19033,221.4439627641571
746,19034,187.40979889584383
747,19035,154.850021436778
748,19036,130.3377310007616
749,19037,116.67376865954213
750,19038,125.455983358103
751,19039,145.49580398412797
752,19040,167.5474963659155
753,19041,216.50797348102455
754,19042,307.30847963447565
755,19043,340.69174381710116
756,19044,344.30127843773374
757,19045,304.50763856272806
758,19046,325.5928435324338
759,19047,321.4803409728607
760,19048,313.27506008661425
761,19049,320.5730262594776
762,19050,328.4627194193299
763,19051,348.5321263947045
764,19052,334.92733675218363
765,19053,312.61922934270115
766,19054,313.7533727344299
767,19055,306.337061164169
768,19056,276.52802782409765
769,19057,220.68383340781526
770,19058,186.76649533484965
771,19059,154.31848268695165
772,19060,129.8903332287204
773,19061,116.27327385459861
774,19062,125.02534269087113
775,19063,144.9963745553353
776,19064,166.97237221721633
777,19065,215.76478741954554
778,19066,306.2536114235427
779,19067,339.5222840914618
780,19068,343.1194286103565
781,19069,303.4623845290999
782,19070,324.475212347124
783,19071,320.3768263788751
784,19072,312.19971096980316
785,19073,319.4726261172949
786,19074,327.3352370875564
787,19075,347.3357537431592
788,19076,333.77766395131414
789,19077,311.54613143289976
790,19078,312.67638175987486
791,19079,305.2855274478294
792,19080,424.9976754145123
793,19081,339.1703797184199
794,19082,287.0426082563969
795,19083,237.17305233583198
796,19084,199.62927488904603
797,19085,178.7011301887755
798,19086,192.1522401531141
799,19087,222.8458453721319
800,19088,256.6208952095947
801,19089,331.6102668187555
802,19090,470.68311290709113
803,19091,521.8139464043234
804,19092,527.3424205727097
805,19093,466.39325863435437
806,19094,498.68800664530954
807,19095,492.3891713223123
808,19096,479.821710917675
809,19097,490.99950021987627
810,19098,503.0835967627966
811,19099,533.8225173438506
812,19100,512.9850033676515
813,19101,478.8172203925441
814,19102,480.554309270589
815,19103,469.19525852024424
816,19104,415.34957046147986
817,19105,331.47068720294544
818,19106,280.5262968254018
819,19107,231.78885700173907
820,19108,195.09738140527872
821,19109,174.64433797784108
822,19110,187.7900869292185
823,19111,217.78689980872247
824,19112,250.79520374502727
825,19113,324.08220056604017
826,19114,459.9978778207616
827,19115,509.9679622681639
828,19116,515.3709315171299
829,19117,455.8054098789412
830,19118,487.3670171310968
831,19119,481.2111751179308
832,19120,468.9290155137245
833,19121,479.85305170015783
834,19122,491.66282055035623
835,19123,521.7039200630486
836,19124,501.3394499019871
837,19125,467.9473284780511
838,19126,469.6449827502671
839,19127,458.54380003108105
840,19128,430.2855186723049
841,19129,343.3903552839045
842,19130,290.6140073688446
843,19131,240.12397183086435
844,19132,202.11307274570606
845,19133,180.9245389768518
846,19134,194.54300835336926
847,19135,225.61850501039652
848,19136,259.8137857806296
849,19137,335.7361790649863
850,19138,476.5393767624523
851,19139,528.306382758534
852,19140,533.90364249105
853,19141,472.19614789897025
854,19142,504.89270885011456
855,19143,498.51550308929734
856,19144,485.79167768642003
857,19145,497.108541626479
858,19146,509.3429891292456
859,19147,540.4643649644086
860,19148,519.3675895518246
861,19149,484.77468923775194
862,19150,486.5333910662746
863,19151,475.03301041367445
864,19152,410.91558078701337
865,19153,327.9321314682827
866,19154,277.5315887722355
867,19155,229.314436726162
868,19156,193.0146543816169
869,19157,172.77995374256332
870,19158,185.78536761414568
871,19159,215.46195491010843
872,19160,248.11788463145353
873,19161,320.62251929228415
874,19162,455.0872531672495
875,19163,504.5238909609674
876,19164,509.8691817829765
877,19165,450.9395411632863
878,19166,482.1642181508696
879,19167,476.07409172251494
880,19168,463.9230481052703
881,19169,474.7304667071464
882,19170,486.4141624929585
883,19171,516.1345636481182
884,19172,495.9874907274577
885,19173,462.95184089307406
886,19174,464.6313721622846
887,19175,453.64869812362167
888,19176,396.4895911195363
889,19177,316.4194369845775
890,19178,267.78830324298235
891,19179,221.26390798135498
892,19180,186.23850000838058
893,19181,166.7141778411883
894,19182,179.26301139577862
895,19183,207.89774444791445
896,19184,239.40722432221384
897,19185,309.3664429429467
898,19186,439.1105311373441
899,19187,486.8115997305924
900,19188,491.9692337350619
901,19189,435.1084326202149
902,19190,465.2369066681811
903,19191,459.3605859581709
904,19192,447.6361283305247
905,19193,458.0641315089599
906,19194,469.3376484586196
907,19195,498.01465719931684
908,19196,478.5748864092467
909,19197,446.69901723408367
910,19198,448.3195852955972
911,19199,437.7224793629174
912,19200,281.194339907008
913,19201,224.40779457890102
914,19202,189.91811349349143
915,19203,156.9225521769224
916,19204,132.0821863879379
917,19205,118.23534398172652
918,19206,127.13510086568998
919,19207,147.44313678732198
920,19208,169.78997159085026
921,19209,219.40574143973936
922,19210,311.4215321535515
923,19211,345.2516018359948
924,19212,348.90944688880853
925,19213,308.58320429836283
926,19214,329.9506161096078
927,19215,325.78307133632006
928,19216,317.467970014077
929,19217,324.86361301703346
930,19218,332.8589027499594
931,19219,353.19692100809004
932,19220,339.4100432748753
933,19221,316.80336155502715
934,19222,317.95268445413524
935,19223,310.4371121051851
936,19224,280.241859299097
937,19225,223.64766522255923
938,19226,189.27480993249725
939,19227,156.39101342709603
940,19228,131.6347886158967
941,19229,117.83484917678301
942,19230,126.7044601984581
943,19231,146.94370735852928
944,19232,169.2148474421511
945,19233,218.66255537826032
946,19234,310.3666639426185
947,19235,344.0821421103554
948,19236,347.72759706143137
949,19237,307.53795026473455
950,19238,328.832984924298
951,19239,324.67955674233446
952,19240,316.39262089726594
953,19241,323.7632128748508
954,19242,331.7314204181859
955,19243,352.00054835654475
956,19244,338.2603704740058
957,19245,315.73026364522576
958,19246,316.87569347958026
959,19247,309.38557838884554
960,19248,428.7115068895116
961,19249,342.1342115331638
962,19250,289.5509228540444
963,19251,239.24558307597636
964,19252,201.37373027622226
965,19253,180.26270551095985
966,19254,193.83135766070103
967,19255,224.79317817532583
968,19256,258.86337043452943
969,19257,334.50803477747024
970,19258,474.7961654261669
971,19259,526.3738044232169
972,19260,531.9505890237845
973,19261,470.4688243699891
974,19262,503.0457792224835
975,19263,496.69190168577154
976,19264,484.01462084513776
977,19265,495.29008697743205
978,19266,507.47978009342603
979,19267,538.4873119572361
980,19268,517.4677098903431
981,19269,483.00135260487014
982,19270,484.7536209902943
983,19271,473.29530946126033
984,19272,419.0634019364792
985,19273,334.43451901768935
986,19274,283.0346114230494
987,19275,233.86138774188345
988,19276,196.841836792455
989,19277,176.2059133000255
990,19278,189.46920443680548
991,19279,219.73423261191644
992,19280,253.03767896996203
993,19281,326.97996852475495
994,19282,464.1109303398374
995,19283,514.5278202870575
996,19284,519.9790999682047
997,19285,459.88097561457585
998,19286,491.7247897082708
999,19287,485.51390548139017
1000,19288,473.1219254411872
1001,19289,484.1436384577137
1002,19290,496.05900388098576
1003,19291,526.3687146764343
1004,19292,505.82215642467884
1005,19293,472.13146069037714
1006,19294,473.8442944699725
1007,19295,462.64385097209725
1008,19296,433.9993501473042
1009,19297,346.3541870986484
1010,19298,293.1223219664923
1011,19299,242.19650257100872
1012,19300,203.85752813288235
1013,19301,182.4861142990362
1014,19302,196.2221258609562
1015,19303,227.56583781359052
1016,19304,262.05626100556435
1017,19305,338.63394702370107
1018,19306,480.65242928152816
1019,19307,532.8662407774277
1020,19308,538.5118109421248
1021,19309,476.271713634605
1022,19310,509.2504814272885
1023,19311,502.8182334527567
1024,19312,489.9845876138828
1025,19313,501.39912838403495
1026,19314,513.7391724598751
1027,19315,545.1291595777941
1028,19316,523.8502960745163
1029,19317,488.95882145007795
1030,19318,490.73270278598005
1031,19319,479.13306135469065
1032,19320,414.6294122620127
1033,19321,330.8959632830266
1034,19322,280.0399033698831
1035,19323,231.38696746630637
1036,19324,194.75910976879317
1037,19325,174.3415290647477
1038,19326,187.46448512173268
1039,19327,217.4092877133024
1040,19328,250.3603598563883
1041,19329,323.52028725099893
1042,19330,459.20030568632546
1043,19331,509.08374897986096
1044,19332,514.4773502340514
1045,19333,455.01510689892103
1046,19334,486.5219907280436
1047,19335,480.37682208597425
1048,19336,468.11595803273315
1049,19337,479.0210534647023
1050,19338,490.8103458235879
1051,19339,520.7993582615038
1052,19340,500.47019725014945
1053,19341,467.1359731054001
1054,19342,468.83068388199
1055,19343,457.7487490646378
1056,19344,400.2034225945356
1057,19345,319.38326879932134
1058,19346,270.2966178406299
1059,19347,223.33643872149935
1060,19348,187.98295539555681
1061,19349,168.27575316337266
1062,19350,180.94212890336559
1063,19351,209.8450772511084
1064,19352,241.64969954714857
1065,19353,312.26421090166144
1066,19354,443.2235836564199
1067,19355,491.371457749486
1068,19356,496.5774021861366
1069,19357,439.18399835584955
1070,19358,469.59467924535505
1071,19359,463.66331632163013
1072,19360,451.82903825798735
1073,19361,462.35471826651565
1074,19362,473.73383178924905
