ID,Count
18579,216.35014655290965
18580,182.10257216465018
18581,163.01184019324245
18582,175.2819930770669
18583,203.28081470528775
18584,234.09054165445235
18585,302.4961272712355
18586,429.35889830028594
18587,476.00063610123493
18588,481.0437309417513
18589,425.4456771672078
18590,454.9050672465076
18591,449.15924607575545
18592,437.6951616295548
18593,447.89158289180045
18594,458.91474101314725
18595,486.9548994843234
18596,467.9468411988253
18597,436.7788616107173
18598,438.3634405906609
18599,428.00167195659526
18600,390.3504292071093
18601,311.5200645939876
18602,263.6419251571901
18603,217.83790390231127
18604,183.35482202165056
18605,164.13281037584252
18606,176.48734041596686
18607,204.678699249804
18608,235.70029292719596
18609,304.5762776371297
18610,432.31143550284804
18611,479.2739107255545
18612,484.35168500369656
18613,428.3713046422134
18614,458.0332756986822
18615,452.2479427096515
18616,440.7050241320174
18617,450.97156229000916
18618,462.07052246081116
18619,490.3035023952891
18620,471.1647329507616
18621,439.78242306781885
18622,441.3778985923717
18623,430.94487603181824
18624,393.0163872864497
18625,313.6476386170723
18626,265.4425080894373
18627,219.32566125171292
18628,184.607071878651
18629,165.25378055844268
18630,177.69268775486685
18631,206.0765837943203
18632,237.31004419993963
18633,306.65642800302396
18634,435.26397270541014
18635,482.54718534987404
18636,487.65963906564195
18637,431.29693211721883
18638,461.16148415085684
18639,455.33663934354763
18640,443.7148866344801
18641,454.0515416882179
18642,465.22630390847513
18643,493.6521053062548
18644,474.38262470269797
18645,442.7859845249206
18646,444.3923565940827
18647,433.8880801070412
18648,395.6823453657902
18649,315.77521264015695
18650,267.2430910216845
18651,220.81341860111456
18652,185.8593217356514
18653,166.37475074104282
18654,178.89803509376685
18655,207.47446833883657
18656,238.9197954726833
18657,308.73657836891823
18658,438.2165099079723
18659,485.8204599741937
18660,490.9675931275873
18661,434.22255959222446
18662,464.28969260303154
18663,458.4253359774438
18664,446.7247491369428
18665,457.1315210864267
18666,468.38208535613916
18667,497.00070821722056
18668,477.6005164546344
18669,445.78954598202233
18670,447.40681459579355
18671,436.8312841822642
18672,398.3483034451307
18673,317.9027866632417
18674,269.0436739539317
18675,222.3011759505162
18676,187.11157159265184
18677,167.49572092364298
18678,180.10338243266682
18679,208.87235288335285
18680,240.5295467454269
18681,310.8167287348125
18682,441.1690471105345
18683,489.0937345985133
18684,494.27554718953263
18685,437.14818706722997
18686,467.41790105520624
18687,461.51403261134
18688,449.73461163940544
18689,460.2115004846355
18690,471.5378668038032
18691,500.34931112818634
18692,480.8184082065708
18693,448.7931074391241
18694,450.4212725975045
18695,439.77448825748723
18696,401.0142615244712
18697,320.0303606863264
18698,270.84425688617887
18699,223.78893329991783
18700,188.36382144965225
18701,168.6166911062431
18702,181.30872977156685
18703,210.27023742786918
18704,242.1392980181706
18705,312.8968791007068
18706,444.1215843130967
18707,492.36700922283285
18708,497.5835012514781
18709,440.0738145422356
18710,470.5461095073809
18711,464.602729245236
18712,452.7444741418682
18713,463.2914798828443
18714,474.6936482514672
18715,503.697914039152
18716,484.03629995850713
18717,451.7966688962258
18718,453.43573059921533
18719,442.71769233271016
18720,403.6802196038116
18721,322.15793470941105
18722,272.6448398184261
18723,225.27669064931945
18724,189.61607130665266
18725,169.73766128884324
18726,182.51407711046681
18727,211.6681219723854
18728,243.74904929091423
18729,314.97702946660104
18730,447.0741215156588
18731,495.64028384715243
18732,500.89145531342336
18733,442.99944201724105
18734,473.6743179595555
18735,467.6914258791321
18736,455.7543366443308
18737,466.371459281053
18738,477.8494296991312
18739,507.04651695011773
18740,487.2541917104435
18741,454.80023035332744
18742,456.45018860092614
18743,445.66089640793314
18744,406.3461776831521
18745,324.2855087324957
18746,274.4454227506733
18747,226.7644479987211
18748,190.86832116365304
18749,170.85863147144337
18750,183.7194244493668
18751,213.06600651690167
18752,245.35880056365787
18753,317.0571798324953
18754,450.026658718221
18755,498.9135584714721
18756,504.19940937536876
18757,445.9250694922466
18758,476.8025264117301
18759,470.78012251302823
18760,458.7641991467935
18761,469.45143867926174
18762,481.0052111467951
18763,510.3951198610835
18764,490.4720834623799
18765,457.8037918104292
18766,459.4646466026371
18767,448.6041004831561
18768,409.0121357624926
18769,326.4130827555805
18770,276.24600568292044
18771,228.25220534812274
18772,192.1205710206535
18773,171.9796016540435
18774,184.9247717882668
18775,214.463891061418
18776,246.9685518364015
18777,319.1373301983896
18778,452.9791959207831
18779,502.1868330957917
18780,507.50736343731415
18781,448.8506969672522
18782,479.93073486390483
18783,473.86881914692435
18784,461.77406164925617
18785,472.5314180774705
18786,484.1609925944591
18787,513.7437227720492
18788,493.6899752143163
18789,460.80735326753086
18790,462.479104604348
18791,451.5473045583791
18792,411.67809384183306
18793,328.54065677866515
18794,278.0465886151676
18795,229.73996269752433
18796,193.37282087765385
18797,173.1005718366436
18798,186.13011912716678
18799,215.8617756059342
18800,248.57830310914514
18801,321.21748056428385
18802,455.9317331233452
18803,505.4601077201112
18804,510.81531749925944
18805,451.77632444225765
18806,483.0589433160794
18807,476.9575157808205
18808,464.7839241517188
18809,475.61139747567927
18810,487.31677404212303
18811,517.0923256830149
18812,496.9078669662525
18813,463.8109147246325
18814,465.49356260605884
18815,454.490508633602
18816,414.34405192117356
18817,330.6682308017498
18818,279.8471715474148
18819,231.227720046926
18820,194.62507073465432
18821,174.22154201924377
18822,187.33546646606678
18823,217.2596601504505
18824,250.18805438188883
18825,323.2976309301781
18826,458.8842703259073
18827,508.7333823444308
18828,514.1232715612049
18829,454.7019519172633
18830,486.1871517682541
18831,480.0462124147166
18832,467.7937866541814
18833,478.69137687388803
18834,490.47255548978706
18835,520.4409285939807
18836,500.12575871818893
18837,466.8144761817343
18838,468.50802060776977
18839,457.43371270882506
18840,417.01001000051394
18841,332.7958048248345
18842,281.647754479662
18843,232.71547739632763
18844,195.87732059165472
18845,175.3425122018439
18846,188.54081380496677
18847,218.65754469496682
18848,251.79780565463244
18849,325.3777812960724
18850,461.83680752846954
18851,512.0066569687505
18852,517.4312256231502
18853,457.6275793922688
18854,489.3153602204287
18855,483.13490904861266
18856,470.80364915664416
18857,481.7713562720968
18858,493.6283369374511
18859,523.7895315049464
18860,503.34365047012534
18861,469.818037638836
18862,471.5224786094807
18863,460.37691678404803
18864,419.67596807985444
18865,334.92337884791925
18866,283.4483374119092
18867,234.20323474572928
18868,197.12957044865513
18869,176.46348238444403
18870,189.74616114386674
18871,220.05542923948306
18872,253.4075569273761
18873,327.45793166196665
18874,464.78934473103175
18875,515.2799315930702
18876,520.7391796850957
18877,460.5532068672744
18878,492.44356867260336
18879,486.22360568250883
18880,473.8135116591069
18881,484.85133567030556
18882,496.7841183851151
18883,527.1381344159122
18884,506.5615422220617
18885,472.8215990959377
18886,474.5369366111916
18887,463.320120859271
18888,422.34192615919494
18889,337.0509528710039
18890,285.24892034415643
18891,235.69099209513092
18892,198.3818203056556
18893,177.5844525670442
18894,190.95150848276677
18895,221.45331378399936
18896,255.01730820011977
18897,329.5380820278609
18898,467.7418819335939
18899,518.5532062173896
18900,524.047133747041
18901,463.4788343422799
18902,495.571777124778
18903,489.31230231640495
18904,476.8233741615696
18905,487.9313150685143
18906,499.9398998327791
18907,530.4867373268779
18908,509.77943397399804
18909,475.8251605530394
18910,477.5513946129025
18911,466.26332493449405
18912,425.0078842385353
18913,339.1785268940886
18914,287.0495032764036
18915,237.1787494445325
18916,199.63407016265595
18917,178.7054227496443
18918,192.15685582166674
18919,222.85119832851564
18920,256.6270594728634
18921,331.6182323937552
18922,470.694419136156
18923,521.8264808417092
18924,527.3550878089862
18925,466.40446181728544
18926,498.6999855769526
18927,492.400998950301
18928,479.8332366640322
18929,491.0112944667231
18930,503.09568128044305
18931,533.8353402378436
18932,512.9973257259344
18933,478.82872201014106
18934,480.5658526146134
18935,469.206529009717
18936,427.6738423178758
18937,341.3061009171733
18938,288.8500862086508
18939,238.6665067939342
18940,200.88632001965635
18941,179.82639293224443
18942,193.3622031605667
18943,224.24908287303188
18944,258.23681074560704
18945,333.69838275964946
18946,473.64695633871816
18947,525.0997554660289
18948,530.6630418709317
18949,469.330089292291
18950,501.8281940291273
18951,495.4896955841972
18952,482.8430991664948
18953,494.09127386493185
18954,506.2514627281071
18955,537.1839431488094
18956,516.2152174778709
18957,481.83228346724275
18958,483.58031061632425
18959,472.1497330849399
18960,430.3398003972163
18961,343.433674940258
18962,290.650669140898
18963,240.1542641433358
18964,202.1385698766568
18965,180.9473631148446
18966,194.56755049946673
18967,225.64696741754818
18968,259.8465620183507
18969,335.77853312554373
18970,476.59949354128025
18971,528.3730300903485
18972,533.970995932877
18973,472.2557167672966
18974,504.956402481302
18975,498.5783922180932
18976,485.8529616689575
18977,497.1712532631406
18978,509.4072441757711
18979,540.5325460597751
18980,519.4331092298072
18981,484.8358449243444
18982,486.5947686180351
18983,475.09293716016293
18984,433.00575847655676
18985,345.5612489633427
18986,292.45125207314516
18987,241.64202149273743
18988,203.39081973365717
18989,182.0683332974447
18990,195.7728978383667
18991,227.04485196206446
18992,261.4563132910943
18993,337.85868349143794
18994,479.55203074384235
18995,531.646304714668
18996,537.2789499948224
18997,475.1813442423021
18998,508.0846109334766
18999,501.6670888519893
19000,488.86282417142013
19001,500.25123266134926
19002,512.563025623435
19003,543.8811489707408
19004,522.6510009817434
19005,487.83940638144617
19006,489.609226619746
19007,478.0361412353858
19008,435.67171655589726
19009,347.68882298642734
19010,294.2518350053923
19011,243.12977884213905
19012,204.6430695906576
19013,183.18930348004486
19014,196.9782451772667
19015,228.4427365065807
19016,263.0660645638379
19017,339.9388338573322
19018,482.50456794640456
19019,534.9195793389877
19020,540.5869040567677
19021,478.1069717173076
19022,511.21281938565124
19023,504.75578548588544
19024,491.87268667388287
19025,503.3312120595581
19026,515.7188070710989
19027,547.2297518817065
19028,525.8688927336799
19029,490.8429678385479
19030,492.62368462145685
19031,480.97934531060884
19032,438.33767463523776
19033,349.81639700951206
19034,296.0524179376395
19035,244.6175361915407
19036,205.89531944765804
19037,184.310273662645
19038,198.18359251616667
19039,229.840621051097
19040,264.67581583658165
19041,342.0189842232265
19042,485.4571051489668
19043,538.1928539633072
19044,543.8948581187132
19045,481.0325991923132
19046,514.3410278378259
19047,507.84448211978156
19048,494.8825491763455
19049,506.4111914577669
19050,518.874588518763
19051,550.5783547926723
19052,529.0867844856162
19053,493.8465292956496
19054,495.6381426231678
19055,483.92254938583187
19056,441.0036327145782
19057,351.9439710325968
19058,297.8530008698867
19059,246.10529354094237
19060,207.14756930465842
19061,185.43124384524515
19062,199.38893985506667
19063,231.23850559561328
19064,266.28556710932526
19065,344.0991345891208
19066,488.40964235152893
19067,541.4661285876268
19068,547.2028121806586
19069,483.95822666731874
19070,517.4692362900006
19071,510.93317875367774
19072,497.89241167880823
19073,509.49117085597567
19074,522.030369966427
19075,553.9269577036381
19076,532.3046762375526
19077,496.85009075275127
19078,498.6526006248787
19079,486.86575346105485
19080,443.6695907939187
19081,354.07154505568144
19082,299.65358380213394
19083,247.593050890344
19084,208.39981916165888
19085,186.55221402784528
19086,200.5942871939667
19087,232.63639014012955
19088,267.8953183820689
19089,346.1792849550151
19090,491.3621795540911
19091,544.7394032119464
19092,550.510766242604
19093,486.88385414232425
19094,520.5974447421753
19095,514.0218753875738
19096,500.9022741812709
19097,512.5711502541844
19098,525.186151414091
19099,557.2755606146038
19100,535.5225679894891
19101,499.853652209853
19102,501.66705862658966
19103,489.80895753627783
19104,446.3355488732591
19105,356.1991190787661
19106,301.4541667343811
19107,249.0808082397456
19108,209.65206901865923
19109,187.67318421044538
19110,201.79963453286666
19111,234.03427468464582
19112,269.50506965481253
19113,348.2594353209093
19114,494.3147167566532
19115,548.012677836266
19116,553.8187203045493
19117,489.8094816173298
19118,523.7256531943499
19119,517.1105720214698
19120,503.91213668373354
19121,515.6511296523931
19122,528.3419328617549
19123,560.6241635255694
19124,538.7404597414253
19125,502.85721366695464
19126,504.68151662830047
19127,492.7521616115008
19128,449.0015069525996
19129,358.3266931018508
19130,303.2547496666283
19131,250.56856558914723
19132,210.9043188756597
19133,188.79415439304552
19134,203.00498187176663
19135,235.4321592291621
19136,271.11482092755625
19137,350.33958568680356
19138,497.2672539592154
19139,551.2859524605856
19140,557.1266743664946
19141,492.7351090923353
19142,526.8538616465246
19143,520.199268655366
19144,506.9219991861962
19145,518.7311090506018
19146,531.497714309419
19147,563.9727664365353
19148,541.9583514933616
19149,505.8607751240563
19150,507.6959746300114
19151,495.6953656867238
19152,451.6674650319401
19153,360.45426712493554
19154,305.0553325988755
19155,252.05632293854887
19156,212.1565687326601
19157,189.91512457564568
19158,204.21032921066666
19159,236.83004377367837
19160,272.72457220029986
19161,352.41973605269783
19162,500.2197911617775
19163,554.5592270849053
19164,560.43462842844
19165,495.6607365673409
19166,529.9820700986992
19167,523.2879652892622
19168,509.93186168865884
19169,521.8110884488107
19170,534.653495757083
19171,567.3213693475009
19172,545.1762432452981
19173,508.86433658115806
19174,510.7104326317223
19175,498.6385697619467
19176,454.33342311128047
19177,362.5818411480202
19178,306.85591553112266
19179,253.54408028795052
19180,213.4088185896605
19181,191.03609475824578
19182,205.41567654956663
19183,238.22792831819464
19184,274.33432347304347
19185,354.49988641859204
19186,503.1723283643396
19187,557.8325017092247
19188,563.7425824903853
19189,498.58636404234636
19190,533.1102785508738
19191,526.3766619231583
19192,512.9417241911215
19193,524.8910678470194
19194,537.8092772047469
19195,570.6699722584666
19196,548.3941349972345
19197,511.8678980382598
19198,513.7248906334331
19199,501.58177383716964
19200,456.99938119062097
19201,364.7094151711049
19202,308.65649846336987
19203,255.0318376373521
19204,214.66106844666092
19205,192.15706494084594
19206,206.62102388846662
19207,239.62581286271092
19208,275.94407474578713
19209,356.5800367844863
19210,506.1248655669018
19211,561.1057763335443
19212,567.0505365523306
19213,501.51199151735193
19214,536.2384870030485
19215,529.4653585570544
19216,515.9515866935842
19217,527.9710472452282
19218,540.9650586524109
19219,574.0185751694324
19220,551.6120267491708
19221,514.8714594953615
19222,516.7393486351441
19223,504.5249779123926
19224,459.66533926996146
19225,366.8369891941896
19226,310.457081395617
19227,256.51959498675376
19228,215.91331830366133
19229,193.2780351234461
19230,207.8263712273666
19231,241.0236974072272
19232,277.5538260185308
19233,358.66018715038064
19234,509.07740276946396
19235,564.379050957864
19236,570.3584906142761
19237,504.4376189923575
19238,539.3666954552232
19239,532.5540551909504
19240,518.9614491960469
19241,531.0510266434369
19242,544.1208401000749
19243,577.3671780803982
19244,554.8299185011072
19245,517.8750209524632
19246,519.753806636855
19247,507.46818198761565
19248,462.33129734930196
19249,368.9645632172743
19250,312.2576643278643
19251,258.0073523361554
19252,217.1655681606618
19253,194.3990053060462
19254,209.0317185662666
19255,242.42158195174346
19256,279.16357729127446
19257,360.7403375162749
19258,512.0299399720261
19259,567.6523255821837
19260,573.6664446762214
19261,507.36324646736307
19262,542.4949039073979
19263,535.6427518248465
19264,521.9713116985097
19265,534.1310060416457
19266,547.276621547739
19267,580.7157809913639
19268,558.0478102530435
19269,520.8785824095648
19270,522.7682646385658
19271,510.4113860628387
19272,464.9972554286424
19273,371.09213724035897
19274,314.05824726011144
19275,259.49510968555705
19276,218.41781801766217
19277,195.51997548864637
19278,210.23706590516662
19279,243.81946649625976
19280,280.77332856401813
19281,362.8204878821692
19282,514.9824771745883
19283,570.9256002065032
19284,576.9743987381669
19285,510.28887394236864
19286,545.6231123595725
19287,538.7314484587428
19288,524.9811742009722
19289,537.2109854398544
19290,550.4324029954029
19291,584.0643839023296
19292,561.26570200498
19293,523.8821438666666
19294,525.7827226402767
19295,513.3545901380617
19296,467.66321350798285
19297,373.2197112634437
19298,315.85883019235865
19299,260.9828670349587
19300,219.6700678746626
19301,196.64094567124647
19302,211.44241324406659
19303,245.217351040776
19304,282.38307983676174
19305,364.9006382480634
19306,517.9350143771504
19307,574.1988748308228
19308,580.2823528001122
19309,513.2145014173741
19310,548.7513208117471
19311,541.8201450926388
19312,527.9910367034349
19313,540.2909648380632
19314,553.5881844430669
19315,587.4129868132953
19316,564.4835937569162
19317,526.8857053237682
19318,528.7971806419876
19319,516.2977942132845
19320,470.32917158732334
19321,375.34728528652835
19322,317.6594131246058
19323,262.4706243843603
19324,220.922317731663
19325,197.7619158538466
19326,212.6477605829666
19327,246.61523558529228
19328,283.9928311095054
19329,366.98078861395766
19330,520.8875515797126
19331,577.4721494551425
19332,583.5903068620576
19333,516.1401288923797
19334,551.8795292639218
19335,544.908841726535
19336,531.0008992058976
19337,543.370944236272
19338,556.7439658907308
19339,590.7615897242611
19340,567.7014855088526
19341,529.88926678087
19342,531.8116386436985
19343,519.2409982885076
19344,472.99512966666384
19345,377.47485930961307
19346,319.459996056853
19347,263.95838173376194
19348,222.17456758866342
19349,198.88288603644676
19350,213.85310792186658
19351,248.01312012980858
19352,285.602582382249
19353,369.0609389798519
19354,523.8400887822747
19355,580.7454240794619
19356,586.8982609240029
19357,519.0657563673852
19358,555.0077377160965
19359,547.997538360431
19360,534.0107617083603
19361,546.4509236344808
19362,559.899747338395
19363,594.1101926352269
19364,570.919377260789
19365,532.8928282379717
19366,534.8260966454094
19367,522.1842023637305
19368,475.6610877460042
19369,379.60243333269773
19370,321.26057898910017
19371,265.4461390831636
19372,223.4268174456638
19373,200.0038562190469
19374,215.05845526076655
19375,249.41100467432483
19376,287.2123336549927
19377,371.1410893457462
19378,526.7926259848368
19379,584.0186987037815
19380,590.2062149859482
19381,521.9913838423907
19382,558.1359461682711
19383,551.086234994327
19384,537.0206242108229
19385,549.5309030326894
19386,563.0555287860589
19387,597.4587955461925
19388,574.1372690127253
19389,535.8963896950734
19390,537.8405546471203
19391,525.1274064389536
19392,478.3270458253447
19393,381.73000735578245
19394,323.0611619213474
19395,266.93389643256523
19396,224.67906730266424
19397,201.124826401647
19398,216.26380259966655
19399,250.8088892188411
19400,288.82208492773634
19401,373.22123971164046
19402,529.7451631873989
19403,587.2919733281012
19404,593.5141690478937
19405,524.9170113173964
19406,561.2641546204457
19407,554.1749316282232
19408,540.0304867132857
19409,552.6108824308983
19410,566.2113102337228
19411,600.8073984571582
19412,577.3551607646617
19413,538.899951152175
19414,540.8550126488312
19415,528.0706105141765
19416,480.9930039046852
19417,383.8575813788671
19418,324.8617448535946
19419,268.4216537819669
19420,225.93131715966467
19421,202.24579658424716
19422,217.46914993856655
19423,252.2067737633574
19424,290.43183620048
19425,375.30139007753473
19426,532.6977003899611
19427,590.5652479524208
19428,596.822123109839
19429,527.8426387924019
19430,564.3923630726204
19431,557.2636282621194
19432,543.0403492157483
19433,555.690861829107
19434,569.3670916813868
19435,604.156001368124
19436,580.5730525165982
19437,541.9035126092767
19438,543.8694706505421
19439,531.0138145893994
19440,483.6589619840257
19441,385.98515540195183
19442,326.66232778584174
19443,269.9094111313685
19444,227.18356701666508
19445,203.36676676684726
19446,218.67449727746651
19447,253.6046583078737
19448,292.0415874732236
19449,377.381540443429
19450,535.6502375925234
19451,593.8385225767404
19452,600.1300771717844
19453,530.7682662674074
19454,567.520571524795
19455,560.3523248960155
19456,546.0502117182109
19457,558.7708412273158
19458,572.5228731290508
19459,607.5046042790898
19460,583.7909442685345
19461,544.9070740663785
19462,546.883928652253
19463,533.9570186646224
19464,486.3249200633661
19465,388.11272942503655
19466,328.462910718089
19467,271.3971684807701
19468,228.4358168736655
19469,204.48773694944742
19470,219.87984461636654
19471,255.00254285238998
19472,293.65133874596734
19473,379.4616908093233
19474,538.6027747950856
19475,597.11179720106
19476,603.4380312337298
19477,533.693893742413
19478,570.6487799769696
19479,563.4410215299116
19480,549.0600742206736
19481,561.8508206255245
19482,575.6786545767148
19483,610.8532071900555
19484,587.0088360204709
19485,547.9106355234802
19486,549.8983866539638
19487,536.9002227398455
19488,488.9908781427066
19489,390.24030344812115
19490,330.26349365033616
19491,272.88492583017177
19492,229.6880667306659
19493,205.60870713204756
19494,221.0851919552665
19495,256.40042739690625
19496,295.2610900187109
19497,381.54184117521754
19498,541.5553119976477
19499,600.3850718253796
19500,606.745985295675
19501,536.6195212174185
19502,573.7769884291442
19503,566.5297181638076
19504,552.0699367231363
19505,564.9308000237332
19506,578.8344360243788
19507,614.2018101010212
19508,590.2267277724072
19509,550.9141969805819
19510,552.9128446556747
19511,539.8434268150684
19512,491.65683622204705
19513,392.36787747120593
19514,332.06407658258337
19515,274.3726831795734
19516,230.9403165876663
19517,206.7296773146477
19518,222.29053929416654
19519,257.7983119414225
19520,296.87084129145455
19521,383.6219915411118
19522,544.5078492002098
19523,603.6583464496991
19524,610.0539393576205
19525,539.545148692424
19526,576.905196881319
19527,569.6184147977037
19528,555.0797992255989
19529,568.0107794219421
19530,581.9902174720428
19531,617.550413011987
19532,593.4446195243436
19533,553.9177584376837
19534,555.9273026573856
19535,542.7866308902915
19536,494.32279430138755
19537,394.4954514942906
19538,333.8646595148305
19539,275.86044052897506
19540,232.19256644466674
19541,207.85064749724785
19542,223.4958866330665
19543,259.1961964859388
19544,298.4805925641982
19545,385.7021419070061
19546,547.460386402772
19547,606.9316210740187
19548,613.3618934195658
19549,542.4707761674297
19550,580.0334053334936
19551,572.7071114316
19552,558.0896617280616
19553,571.0907588201509
19554,585.1459989197067
19555,620.8990159229527
19556,596.6625112762799
19557,556.9213198947854
19558,558.9417606590965
19559,545.7298349655144
19560,496.988752380728
19561,396.62302551737525
19562,335.66524244707773
19563,277.34819787837665
19564,233.44481630166712
19565,208.97161767984795
19566,224.70123397196647
